Version,Date_of_report,Date_measurement,RWZI_AWZI_code,RWZI_AWZI_name,RNA_flow_per_100000
2,2022-01-21,2021-09-08,3023,Tweede Exloermond,1868360827542.0
2,2022-01-21,2021-09-08,4017,Vollenhove,2947810172467.0
2,2022-01-21,2021-09-08,1041,Wehe Den Hoorn,2503967536591.0
2,2022-01-21,2021-09-08,1030,Winsum,3904610927591.0
2,2022-01-21,2021-09-08,1025,Zuidhorn,12736187090698.0
2,2022-01-21,2021-09-01,3032,Dieverbrug,344765245584.0
2,2022-01-21,2021-09-01,6003,Dronten,48089014786684.0
2,2022-01-21,2021-09-01,8009,Elburg,27153574902273.0
2,2022-01-21,2021-09-01,3022,Emmen,12954800470143.0
2,2022-01-21,2021-09-07,12018,Wieringen,1720612996242.0
2,2022-01-21,2021-09-07,8011,Harderwijk,4957669829377.0
2,2022-01-21,2021-09-07,9042,Millingen Aan De Rijn,13416077604277.0
2,2022-01-21,2021-09-07,5020,Almelo-Sumpel,5045474450050.0
2,2022-01-21,2021-09-07,5011,Denekamp,845748058392.0
2,2022-01-21,2021-09-07,5018,Ootmarsum,1904110398657.0
2,2022-01-21,2021-09-07,5004,Vriezenveen,3777955367400.0
2,2022-01-21,2021-09-07,4019,Deventer,16460325265282.0
2,2022-01-21,2021-09-07,5003,Glanerbrug,3900808840349.0
2,2022-01-21,2021-09-07,4021,Raalte,5305935358934.0
2,2022-01-21,2021-09-07,4026,Zwolle,16058809261828.0
2,2022-01-21,2021-09-08,3010,Assen,2200393697945.0
2,2022-01-21,2021-09-08,20010,Camperlandpolder,5003563454328.0
2,2022-01-21,2021-09-07,2021,Damwoude,4087375490691.0
2,2022-01-21,2021-09-08,18009,De Verseput,2660594579092.0
2,2022-01-21,2021-09-08,1044,Delfzijl,7186647306934.0
2,2022-01-21,2021-09-07,2012,Drachten,6943241756962.0
2,2022-01-21,2021-09-08,8009,Elburg,31054108127045.0
2,2022-01-21,2021-09-08,33001,Foxhol,3688149511271.0
2,2022-01-21,2021-09-07,2038,Franeker,6995879804134.0
2,2022-01-21,2021-09-08,3031,Gieten,5575998036605.0
2,2022-01-21,2021-09-07,2015,Gorredijk,15539909577043.0
2,2022-01-21,2021-09-08,1026,Hoogezand,2848293145053.0
2,2022-01-21,2021-09-08,24001,Hulst,1512172519039.0
2,2022-01-21,2021-09-08,24002,Kloosterzande,0.0
2,2022-01-21,2021-09-08,18007,Mastgat,14845380055121.0
2,2022-01-21,2021-09-08,1027,Oude Pekela,4003160859217.0
2,2022-01-21,2021-09-08,1039,Scheemda,4114972703066.0
2,2022-01-21,2021-09-08,1038,Scheve Klap,418519121368.0
2,2022-01-21,2021-09-08,19001,Sint Maartensdijk,6473533765638.0
2,2022-01-21,2021-09-08,23002,Terneuzen,4084490283124.0
2,2022-01-21,2021-09-08,19003,Tholen,13998936746780.0
2,2022-01-21,2021-09-08,5014,Vroomshoop,0.0
2,2022-01-21,2021-09-08,20009,Waarde,1303794904860.0
2,2022-01-21,2021-09-08,21001,Walcheren,5104860653854.0
2,2022-01-21,2021-09-08,18006,Westerschouwen,0.0
2,2022-01-21,2021-09-08,20011,Willem Annapolder,2947756773232.0
2,2022-01-21,2021-09-07,5005,Tubbergen,1372407651065.0
2,2022-01-21,2021-09-07,4025,Dalfsen,1901984743604.0
2,2022-01-21,2021-09-07,4006,Olst,1110624126143.0
2,2022-01-21,2021-09-08,2013,Burgum,5689038763648.0
2,2022-01-21,2021-09-08,3022,Emmen,10481066037113.0
2,2022-01-21,2021-09-08,8017,Epe,4951767605895.0
2,2022-01-21,2021-09-08,4024,Hardenberg,6251864694251.0
2,2022-01-21,2021-09-08,8011,Harderwijk,16184078104738.0
2,2022-01-21,2021-09-08,1029,Leek,1665263299177.0
2,2022-01-21,2021-09-08,3028,Sleen,11096717465738.0
2,2022-01-21,2021-09-08,1010,Ter Apel,23647834706623.0
2,2022-01-21,2021-09-08,1011,Uithuizermeeden,17008354361213.0
2,2022-01-21,2021-09-08,1045,Veendam,4721067519238.0
2,2022-01-21,2021-09-08,1040,Vriescheloo,1349997244620.0
2,2022-01-21,2021-09-08,17016,Alblasserdam,3451999973797.0
2,2022-01-21,2021-09-08,25026,Baarle-Nassau,2164438098193.0
2,2022-01-21,2021-09-08,9031,Beesd,2449530396482.0
2,2022-01-21,2021-09-08,9017,Bergharen,1062651962760.0
2,2022-01-21,2021-09-08,17068,Berkenwoude,797932913242.0
2,2022-01-21,2021-09-08,10025,Bunnik,702930437038.0
2,2022-01-21,2021-09-08,25019,Chaam,0.0
2,2022-01-21,2021-09-08,15007,De Groote Lucht,16514369395600.0
2,2022-01-21,2021-09-08,25028,Dinteloord,26244551714467.0
2,2022-01-21,2021-09-08,28005,Dinther,7529537587694.0
2,2022-01-21,2021-09-08,27003,Eindhoven,7191102414149.0
2,2022-01-21,2021-09-08,9012,Geldermalsen,2694210568432.0
2,2022-01-21,2021-09-08,13039,Gouda,7483861556852.0
2,2022-01-21,2021-09-08,13010,Haarlem Waarderpolder,7725384616187.0
2,2022-01-21,2021-09-08,25025,Halsteren,4363500361614.0
2,2022-01-21,2021-09-08,17026,Hardinxveld-Giessendam,8027503059236.0
2,2022-01-21,2021-09-08,25020,Kaatsheuvel,570627932913.0
2,2022-01-21,2021-09-08,13046,Leiden Noord,9395514521106.0
2,2022-01-21,2021-09-08,13033,Leiden Zuid-West,5585461854106.0
2,2022-01-21,2021-09-08,13034,Lisse,5307880280978.0
2,2022-01-21,2021-09-08,25016,Nieuw-Vossemeer,0.0
2,2022-01-21,2021-09-07,30022,Susteren,4978514964050.0
2,2022-01-21,2021-09-07,1010,Ter Apel,21942480053310.0
2,2022-01-21,2021-09-07,19003,Tholen,22802053313239.0
2,2022-01-21,2021-09-07,4027,Tollebeek,8049139772863.0
2,2022-01-21,2021-09-07,3023,Tweede Exloermond,2383220259268.0
2,2022-01-21,2021-09-07,1045,Veendam,4086201645758.0
2,2022-01-21,2021-09-07,30017,Venlo,11093753297286.0
2,2022-01-21,2021-09-07,30020,Venray,6105975062485.0
2,2022-01-21,2021-09-07,2040,Vlieland,3310076513768.0
2,2022-01-21,2021-09-07,1040,Vriescheloo,591944124176.0
2,2022-01-21,2021-09-07,20009,Waarde,6108022682298.0
2,2022-01-21,2021-09-07,30005,Weert,28491190511718.0
2,2022-01-21,2021-09-07,30019,Wijlre,4283890383523.0
2,2022-01-21,2021-09-07,10020,Woudenberg,4241544504653.0
2,2022-01-21,2021-09-07,6006,Zeewolde,21263464767444.0
2,2022-01-21,2021-09-07,28002,Asten,3936638405198.0
2,2022-01-21,2021-09-07,9017,Bergharen,0.0
2,2022-01-21,2021-09-07,27011,Biest-Houtakker,4338263602147.0
2,2022-01-21,2021-09-07,10031,Breukelen,4425445535523.0
2,2022-01-21,2021-09-07,10003,De Bilt,7793761354123.0
2,2022-01-21,2021-09-07,25023,Dongemond,13483822020049.0
2,2022-01-21,2021-09-07,9038,Gendt,2492425543783.0
2,2022-01-21,2021-09-07,16011,Groenedijk,18991799931233.0
2,2022-01-21,2021-09-03,30024,Roermond,5453490590637.0
2,2022-01-21,2021-09-03,30011,Simpelveld,9265560084392.0
2,2022-01-21,2021-09-03,30025,Gennep,4961549843456.0
2,2022-01-21,2021-09-03,30017,Venlo,8278885234998.0
2,2022-01-21,2021-09-03,30007,Bosscherveld,14100293619922.0
2,2022-01-21,2021-09-03,30023,Panheel,2607366676504.0
2,2022-01-21,2021-09-03,30021,Stein,8637753553356.0
2,2022-01-21,2021-09-03,30014,Kerkrade,16747125556822.0
2,2022-01-21,2021-09-03,30016,Heugem,6138915353085.0
2,2022-01-21,2021-09-03,30020,Venray,8408342743511.0
2,2022-01-21,2021-09-08,17004,Ammerstol,0.0
2,2022-01-21,2021-09-08,9019,Culemborg,9800537852567.0
2,2022-01-21,2021-09-08,10003,De Bilt,60822365269523.0
2,2022-01-21,2021-09-08,9039,Dreumel,15422236723104.0
2,2022-01-21,2021-09-08,9027,Druten,1290574561666.0
2,2022-01-21,2021-09-08,17065,Groot-Ammers,12014122919656.0
2,2022-01-21,2021-09-08,9038,Gendt,4526559118835.0
2,2022-01-21,2021-09-08,9037,Gorinchem,46430937696695.0
2,2022-01-21,2021-09-08,9010,Groesbeek,4881785374706.0
2,2022-01-21,2021-09-08,9040,Haaften,24714711387522.0
2,2022-01-21,2021-09-08,13012,Haarlem Schalkwijk,34849079470597.0
2,2022-01-21,2021-09-08,17067,Haastrecht,4793314981301.0
2,2022-01-21,2021-09-08,13004,Heemstede,76600802989832.0
2,2022-01-21,2021-09-08,10036,Houten,49626020245509.0
2,2022-01-21,2021-09-08,13041,Katwijk,9309167691458.0
2,2022-01-21,2021-09-08,10038,Lopik,48621228491498.0
2,2022-01-21,2021-09-08,9030,Maasbommel,521306479724.0
2,2022-01-21,2021-09-08,9042,Millingen Aan De Rijn,21258926530340.0
2,2022-01-21,2021-09-08,15004,Nieuwe Waterweg,37628222873241.0
2,2022-01-21,2021-09-08,13023,Noordwijk,8892970523803.0
2,2022-01-21,2021-09-08,25008,Ossendrecht,0.0
2,2022-01-21,2021-09-08,17045,Oud-Beijerland,1321719226494.0
2,2022-01-21,2021-09-08,10032,Oudewater,601175029740.0
2,2022-01-21,2021-09-08,9020,Overasselt,488671145018.0
2,2022-01-21,2021-09-08,17013,Papendrecht,15375767371522.0
2,2022-01-21,2021-09-08,17054,Piershil,15373486179607.0
2,2022-01-21,2021-09-08,25012,Putte,7983712173438.0
2,2022-01-21,2021-09-08,10035,Rhenen,41795345364150.0
2,2022-01-21,2021-09-08,25013,Riel,6401220146758.0
2,2022-01-21,2021-09-08,25001,Rijen,23145064265677.0
2,2022-01-21,2021-09-08,27008,S Hertogenbosch,20868682140610.0
2,2022-01-21,2021-09-08,17052,Sliedrecht,7623683255761.0
2,2022-01-21,2021-09-08,17005,Stolwijk,27737854842874.0
2,2022-01-21,2021-09-08,32002,Tilburg,20670875835740.0
2,2022-01-21,2021-09-08,10009,Utrecht,29132173716634.0
2,2022-01-21,2021-09-08,13003,Velsen,16209718072876.0
2,2022-01-21,2021-09-08,25003,Waalwijk,42187999051790.0
2,2022-01-21,2021-09-09,7002,Aalten,7286467725121.0
2,2022-01-21,2021-09-09,7018,Dinxperlo,0.0
2,2022-01-21,2021-09-09,7022,Etten,16704491688966.0
2,2022-01-21,2021-09-09,7023,Haarlo,1575751198808.0
2,2022-01-21,2021-09-09,15008,Harnaschpolder,12049244247816.0
2,2022-01-21,2021-09-09,4022,Holten,350851879624.0
2,2022-01-21,2021-09-09,15005,Houtrust,27201705896042.0
2,2022-01-21,2021-09-09,7015,Lichtenvoorde,15696456000263.0
2,2022-01-21,2021-09-09,7020,Nieuwgraaf,9302011636883.0
2,2022-01-21,2021-09-09,7021,Olburgen,17240311048686.0
2,2022-01-21,2021-09-09,7014,Ruurlo,2870755073991.0
2,2022-01-21,2021-09-09,7017,Varsseveld,7256471280353.0
2,2022-01-21,2021-09-08,13048,Waddinxveen-Randenburg,10345321056009.0
2,2022-01-21,2021-09-09,7006,Wehl,0.0
2,2022-01-21,2021-09-08,10029,Wijk Bij Duurstede,688986731499.0
2,2022-01-21,2021-09-09,7016,Winterswijk,7867634359218.0
2,2022-01-21,2021-09-08,14002,Woerden,271029614611156.0
2,2022-01-21,2021-09-08,10001,Zeist,11597877639782.0
2,2022-01-21,2021-09-08,9032,Zetten,3255020271676.0
2,2022-01-21,2021-09-09,7019,Zutphen,943517050019.0
2,2022-01-21,2021-09-07,2028,Dokkum,8082073605030.0
2,2022-01-21,2021-09-08,1032,Marum,6312771934092.0
2,2022-01-21,2021-09-08,1024,Ulrum,844663897301.0
2,2022-01-21,2021-09-07,24001,Hulst,873352038002.0
2,2022-01-21,2021-09-07,2026,Terschelling,22032402012209.0
2,2022-01-21,2021-09-08,5020,Almelo-Sumpel,6342214329317.0
2,2022-01-21,2021-09-09,17016,Alblasserdam,10254175852827.0
2,2022-01-21,2021-09-08,5019,Almelo-Vissedijk,39755178332964.0
2,2022-01-21,2021-09-09,10027,Amersfoort,26958724655349.0
2,2022-01-21,2021-09-09,17079,Barendrecht,20410424924793.0
2,2022-01-21,2021-09-09,3001,Beilen,14879657541136.0
2,2022-01-21,2021-09-09,8019,Bennekom,4386858222376.0
2,2022-01-21,2021-09-09,17068,Berkenwoude,6107760128331.0
2,2022-01-21,2021-09-08,4025,Dalfsen,496911255227.0
2,2022-01-21,2021-09-09,15007,De Groote Lucht,58285774079571.0
2,2022-01-21,2021-09-09,5011,Denekamp,0.0
2,2022-01-21,2021-09-08,4019,Deventer,23657481870579.0
2,2022-01-21,2021-09-09,25028,Dinteloord,23342910905719.0
2,2022-01-21,2021-09-09,25023,Dongemond,18694689525302.0
2,2022-01-21,2021-09-09,8021,Ede,19752300118713.0
2,2022-01-21,2021-09-09,4005,Genemuiden,1895547675035.0
2,2022-01-21,2021-09-09,17048,Goedereede,6072462530982.0
2,2022-01-21,2021-09-09,5016,Goor,7522126316790.0
2,2022-01-21,2021-09-08,5001,Haaksbergen,9405838368231.0
2,2022-01-21,2021-09-09,17067,Haastrecht,8074434615779.0
2,2022-01-21,2021-09-09,17026,Hardinxveld-Giessendam,7318265285026.0
2,2022-01-21,2021-09-08,4021,Raalte,33938001024083.0
2,2022-01-21,2021-09-09,17062,Heenvliet,2429980035196.0
2,2022-01-21,2021-09-09,4030,Hessenpoort,5030056615260.0
2,2022-01-21,2021-09-09,25020,Kaatsheuvel,3295543509018.0
2,2022-01-21,2021-09-09,25027,Lage Zwaluwe,13057660134659.0
2,2022-01-21,2021-09-08,5015,Losser,10429741573386.0
2,2022-01-21,2021-09-09,25016,Nieuw-Vossemeer,427684492976.0
2,2022-01-21,2021-09-08,8005,Nijkerk,15967337114186.0
2,2022-01-21,2021-09-08,5023,Nijverdal,501776089878.0
2,2022-01-21,2021-09-09,4006,Olst,2794049229218.0
2,2022-01-21,2021-09-09,17075,Ooltgensplaat,0.0
2,2022-01-21,2021-09-09,5018,Ootmarsum,1001999201974.0
2,2022-01-21,2021-09-09,17013,Papendrecht,3276369842781.0
2,2022-01-21,2021-09-09,8024,Renkum,14884038245274.0
2,2022-01-21,2021-09-08,5022,Rijssen,16002788702268.0
2,2022-01-21,2021-09-09,28003,Aarle-Rixtel,1419080136263.0
2,2022-01-21,2021-09-09,12006,Alkmaar,54919047667248.0
2,2022-01-21,2021-09-09,11005,Amstelveen,9539134115770.0
2,2022-01-21,2021-09-09,11014,Amsterdam West,44343566554399.0
2,2022-01-21,2021-09-09,12014,Beemster,3913219382118.0
2,2022-01-21,2021-09-09,1046,Bellingwolde,3136172872761.0
2,2022-01-21,2021-09-09,11008,Blaricum,2228682780988.0
2,2022-01-21,2021-09-09,27004,Boxtel,5037503993637.0
2,2022-01-21,2021-09-09,22013,Breskens,0.0
2,2022-01-21,2021-09-09,12023,Den Helder,10461469052020.0
2,2022-01-21,2021-09-09,28005,Dinther,1036235905714.0
2,2022-01-21,2021-09-09,17044,Dordrecht,25111464275072.0
2,2022-01-21,2021-09-09,12012,Everstekoog,0.0
2,2022-01-21,2021-09-09,12013,Geestmerambacht,8450152798124.0
2,2022-01-21,2021-09-09,12001,Heiloo,4829933675283.0
2,2022-01-21,2021-09-09,11004,Hilversum,38941982036249.0
2,2022-01-21,2021-09-09,11013,Horstermeer,17694518438790.0
2,2022-01-21,2021-09-09,11012,Huizen,13809870330406.0
2,2022-01-21,2021-09-09,16009,Kortenoord,2937150236757.0
2,2022-01-21,2021-09-09,13030,Leimuiden,2545188268175.0
2,2022-01-21,2021-09-09,10037,Loenen,3114721410103.0
2,2022-01-21,2021-09-09,10038,Lopik,25368612536867.0
2,2022-01-21,2021-09-09,17055,Middelharnis,6065412523539.0
2,2022-01-21,2021-09-09,9042,Millingen Aan De Rijn,12578198772922.0
2,2022-01-21,2021-09-08,10024,Montfoort,7565779595715.0
2,2022-01-21,2021-09-09,10024,Montfoort,1380076721859.0
2,2022-01-21,2021-09-09,15004,Nieuwe Waterweg,30307962447936.0
2,2022-01-21,2021-09-09,13047,Nieuwe Wetering,9137665094171.0
2,2022-01-21,2021-09-09,10028,Nieuwegein,10236749478193.0
2,2022-01-21,2021-09-09,13038,Nieuwveen,4227707677016.0
2,2022-01-21,2021-09-09,25017,Nieuwveer,8712626681810.0
2,2022-01-21,2021-09-09,9024,Nijmegen,15986603129190.0
2,2022-01-21,2021-09-09,17066,Numansdorp,12573958284101.0
2,2022-01-21,2021-09-09,29002,Oijen,12046775081012.0
2,2022-01-21,2021-08-16,17004,Ammerstol,37265133953356.0
2,2022-01-21,2021-08-16,9016,Arnhem,47888145109401.0
2,2022-01-21,2021-08-16,28002,Asten,19577023221105.0
2,2022-01-21,2021-08-16,17002,Bergambacht,0.0
2,2022-01-21,2021-08-16,17068,Berkenwoude,6104131433559.0
2,2022-01-21,2021-08-16,27011,Biest-Houtakker,48364139298840.0
2,2022-01-21,2021-08-16,10031,Breukelen,3054671911051.0
2,2022-01-21,2021-08-16,10025,Bunnik,11458632799800.0
2,2022-01-21,2021-08-16,10003,De Bilt,33781288953899.0
2,2022-01-21,2021-08-16,10012,De Meern,39879169019863.0
2,2022-01-21,2021-08-16,25028,Dinteloord,39183256228028.0
2,2022-01-21,2021-08-16,25025,Halsteren,6965566652225.0
2,2022-01-21,2021-08-16,17062,Heenvliet,18220501919583.0
2,2022-01-21,2021-08-16,10036,Houten,66488273961834.0
2,2022-01-21,2021-08-16,29003,Land Van Cuijk,78985789667502.0
2,2022-01-21,2021-08-16,14003,Leidsche Rijn,47753863339836.0
2,2022-01-21,2021-08-16,10024,Montfoort,46360742040652.0
2,2022-01-21,2021-08-16,25017,Nieuwveer,96157121305153.0
2,2022-01-21,2021-08-16,25016,Nieuw-Vossemeer,0.0
2,2022-01-21,2021-08-16,9024,Nijmegen,39600861238591.0
2,2022-01-21,2021-08-16,29002,Oijen,112328992400014.0
2,2022-01-21,2021-08-16,17040,Oostvoorne,34255451745676.0
2,2022-01-21,2021-08-16,25012,Putte,20109749410514.0
2,2022-01-21,2021-08-16,28003,Aarle-Rixtel,122153595343882.0
2,2022-01-21,2021-08-16,13049,Alphen Kerk En Zanen,21078035169313.0
2,2022-01-21,2021-08-16,13035,Alphen Noord,101868714681029.0
2,2022-01-21,2021-08-16,13042,Bodegraven,54737821697849.0
2,2022-01-21,2021-08-16,27004,Boxtel,35092462674968.0
2,2022-01-21,2021-08-16,17053,De Groote Zaag,43311315297683.0
2,2022-01-21,2021-08-16,25023,Dongemond,10209942443868.0
2,2022-01-21,2021-08-16,10008,Driebergen,30503929923319.0
2,2022-01-21,2021-08-16,17048,Goedereede,53720270680274.0
2,2022-01-21,2021-08-16,13039,Gouda,71161785773598.0
2,2022-01-21,2021-08-16,16011,Groenedijk,71388862126034.0
2,2022-01-21,2021-08-16,27009,Haaren,37607908874331.0
2,2022-01-21,2021-08-16,13012,Haarlem Schalkwijk,95730667029122.0
2,2022-01-21,2021-08-16,13010,Haarlem Waarderpolder,23186360563413.0
2,2022-01-21,2021-08-16,17067,Haastrecht,1814067704781.0
2,2022-01-21,2021-08-16,27005,Hapert,34628320545495.0
2,2022-01-21,2021-08-16,13004,Heemstede,17020952527430.0
2,2022-01-21,2021-08-16,25020,Kaatsheuvel,37069837373211.0
2,2022-01-21,2021-08-16,13041,Katwijk,96971081754549.0
2,2022-01-21,2021-08-16,16010,Kralingseveer,87380018229700.0
2,2022-01-21,2021-08-16,25027,Lage Zwaluwe,27153383116749.0
2,2022-01-21,2021-08-16,13046,Leiden Noord,30161903567118.0
2,2022-01-21,2021-08-16,13030,Leimuiden,39553413990383.0
2,2022-01-21,2021-08-16,10038,Lopik,66945569334632.0
2,2022-01-21,2021-08-16,17055,Middelharnis,46446445308319.0
2,2022-01-21,2021-08-16,13047,Nieuwe Wetering,71258494913289.0
2,2022-01-21,2021-08-16,10028,Nieuwegein,77552154531064.0
2,2022-01-21,2021-08-16,13038,Nieuwveen,16062626882120.0
2,2022-01-21,2021-08-16,17056,Oude Tonge,19893337723319.0
2,2022-01-21,2021-08-16,10032,Oudewater,15015922624908.0
2,2022-01-21,2021-08-16,10035,Rhenen,27634796777540.0
2,2022-01-21,2021-08-16,17011,Ridderkerk,44026304059242.0
2,2022-01-21,2021-08-16,25013,Riel,2218058583830.0
2,2022-01-21,2021-08-16,25001,Rijen,30165287588084.0
2,2022-01-21,2021-08-16,27010,Sint-Oedenrode,32588166532867.0
2,2022-01-21,2021-08-16,27006,Soerendonk,6638690808239.0
2,2022-01-21,2021-08-16,17005,Stolwijk,59851679687480.0
2,2022-01-21,2021-08-16,32002,Tilburg,42026089715768.0
2,2022-01-21,2021-08-16,10009,Utrecht,42646742614558.0
2,2022-01-21,2021-08-16,13003,Velsen,36270532058104.0
2,2022-01-21,2021-08-16,28006,Vinkel,20872674814998.0
2,2022-01-21,2021-08-16,25003,Waalwijk,36633765059199.0
2,2022-01-21,2021-08-16,13048,Waddinxveen-Randenburg,29046782901560.0
2,2022-01-21,2021-08-16,25014,Waspik,0.0
2,2022-01-21,2021-08-16,10029,Wijk Bij Duurstede,30206524901844.0
2,2022-01-21,2021-08-16,25029,Willemstad,22585285865532.0
2,2022-01-21,2021-08-16,14002,Woerden,331802372590305.0
2,2022-01-21,2021-08-16,10001,Zeist,48097410590297.0
2,2022-01-21,2021-08-16,13044,Zwaanshoek,35888762474956.0
2,2022-01-21,2021-08-16,13005,Zwanenburg,39914570288333.0
2,2022-01-21,2021-09-06,13023,Noordwijk,3594647918919.0
2,2022-01-21,2021-09-06,17045,Oud-Beijerland,0.0
2,2022-01-21,2021-09-06,10032,Oudewater,1749385833025.0
2,2022-01-21,2021-09-06,9020,Overasselt,395419146011.0
2,2022-01-21,2021-09-06,17013,Papendrecht,5888146132921.0
2,2022-01-21,2021-09-06,27010,Sint-Oedenrode,11911166365136.0
2,2022-01-21,2021-09-06,17052,Sliedrecht,6263583249174.0
2,2022-01-21,2021-09-06,27006,Soerendonk,7855675132805.0
2,2022-01-21,2021-09-06,17077,Spijkenisse,21951723591173.0
2,2022-01-21,2021-09-06,17005,Stolwijk,9325606050150.0
2,2022-01-21,2021-09-06,10009,Utrecht,15727956935124.0
2,2022-01-21,2021-09-06,13003,Velsen,3312928944723.0
2,2022-01-21,2021-09-06,28006,Vinkel,266840277899.0
2,2022-01-21,2021-09-06,25014,Waspik,777597256081.0
2,2022-01-21,2021-09-06,10001,Zeist,58592713772218.0
2,2022-01-21,2021-09-06,9032,Zetten,3955117268692.0
2,2022-01-21,2021-09-06,13044,Zwaanshoek,6932570844745.0
2,2022-01-21,2021-09-05,9024,Nijmegen,7912908285392.0
2,2022-01-21,2021-09-07,27009,Haaren,616373326584.0
2,2022-01-21,2021-09-07,27005,Hapert,1059017389838.0
2,2022-01-21,2021-09-07,17062,Heenvliet,4527075412816.0
2,2022-01-21,2021-09-07,10036,Houten,25964689409144.0
2,2022-01-21,2021-09-07,29003,Land Van Cuijk,12028226700016.0
2,2022-01-21,2021-09-07,14003,Leidsche Rijn,9051224257131.0
2,2022-01-21,2021-09-07,9030,Maasbommel,445170984183.0
2,2022-01-21,2021-09-07,17055,Middelharnis,1836448086944.0
2,2022-01-21,2021-09-07,10028,Nieuwegein,9199423012044.0
2,2022-01-21,2021-09-07,25017,Nieuwveer,4680512839496.0
2,2022-01-21,2021-09-07,25016,Nieuw-Vossemeer,211088032088.0
2,2022-01-21,2021-09-07,29002,Oijen,6664083420623.0
2,2022-01-21,2021-09-07,17075,Ooltgensplaat,0.0
2,2022-01-21,2021-09-07,17040,Oostvoorne,3117575392692.0
2,2022-01-21,2021-09-07,10035,Rhenen,6414021975180.0
2,2022-01-21,2021-09-07,25013,Riel,3893013555332.0
2,2022-01-21,2021-09-07,27010,Sint-Oedenrode,17103812610317.0
2,2022-01-21,2021-09-07,28006,Vinkel,7577097388445.0
2,2022-01-21,2021-09-07,10029,Wijk Bij Duurstede,2882887721857.0
2,2022-01-21,2021-09-07,9032,Zetten,8684940818104.0
2,2022-01-21,2021-09-07,13005,Zwanenburg,35201332781162.0
2,2022-01-21,2021-09-07,17078,Zwijndrecht,17470299386800.0
2,2022-01-21,2021-09-09,2025,Akkrum,2111290779679.0
2,2022-01-21,2021-09-09,2020,Ameland,3531254721184.0
2,2022-01-21,2021-09-08,2023,Bolsward,8909117777644.0
2,2022-01-21,2021-09-08,30007,Bosscherveld,20855682121879.0
2,2022-01-21,2021-09-09,5002,Enschede,23938764004809.0
2,2022-01-21,2021-09-09,33001,Foxhol,7424090856571.0
2,2022-01-21,2021-09-09,30025,Gennep,3544916998385.0
2,2022-01-21,2021-09-09,2031,Heerenveen,94747480006256.0
2,2022-01-21,2021-09-09,5017,Hengelo,11612372132531.0
2,2022-01-21,2021-09-08,30016,Heugem,12259703302152.0
2,2022-01-21,2021-09-08,30015,Hoensbroek,25288179544929.0
2,2022-01-21,2021-09-09,2022,Joure,985055327743.0
2,2022-01-21,2021-09-09,30014,Kerkrade,17172584086744.0
2,2022-01-21,2021-09-08,2011,Leeuwarden,23728676382364.0
2,2022-01-21,2021-09-08,2027,Lemmer,6515960605947.0
2,2022-01-21,2021-09-08,30003,Limmel,6574019574802.0
2,2022-01-21,2021-09-09,17040,Oostvoorne,10968221586856.0
2,2022-01-21,2021-09-09,1027,Oude Pekela,7230119764714.0
2,2022-01-21,2021-09-09,17056,Oude Tonge,4048453055401.0
2,2022-01-21,2021-09-09,10032,Oudewater,471840281261.0
2,2022-01-21,2021-09-09,9020,Overasselt,1756729091386.0
2,2022-01-21,2021-09-09,30023,Panheel,5442346775863.0
2,2022-01-21,2021-09-09,25012,Putte,1626760773243.0
2,2022-01-21,2021-09-09,22008,Retranchement,12927697299774.0
2,2022-01-21,2021-09-09,10035,Rhenen,3409298303197.0
2,2022-01-21,2021-09-09,25001,Rijen,7643172542751.0
2,2022-01-21,2021-09-08,30013,Rimburg,7107714718336.0
2,2022-01-21,2021-09-09,10034,Ronde Venen,12247727000706.0
2,2022-01-21,2021-09-09,17057,Rozenburg,23032248894985.0
2,2022-01-21,2021-09-09,27008,S Hertogenbosch,6354889160556.0
2,2022-01-21,2021-09-09,1039,Scheemda,867928756864.0
2,2022-01-21,2021-09-09,1038,Scheve Klap,0.0
2,2022-01-21,2021-09-09,2041,Schiermonnikoog,8740145640106.0
2,2022-01-21,2021-09-08,30011,Simpelveld,4379875967312.0
2,2022-01-21,2021-09-09,27010,Sint-Oedenrode,17903525127895.0
2,2022-01-21,2021-09-09,26005,Sleeuwijk,12951680298011.0
2,2022-01-21,2021-09-09,2024,Sloten,6315504303043.0
2,2022-01-21,2021-09-08,2018,Sneek,9096999888094.0
